"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1795104656672075967","Mon May 27 14:47:56 +0000 2024","0","Penasaran nge cek pip punya adek gue eh ternyata Adek gue dapet dana pip dari tahun 2020 tapi gapernah nerima uang itu sepeser pun dari dana itu.‍️","1795104656672075967","","","in","bighit♡","0","0","0","https://x.com/taegirlife/status/1795104656672075967","1371147229","taegirlife"
"1795103894122446964","Mon May 27 14:47:02 +0000 2024","0","@kochengfs baca pengalaman orang katanya gapapa sih dengan syarat sehat makan minum pup pip bagus terus habis steril langsung jemput jangan dirawat inap","1795104431396061594","","kochengfs","in","19","0","0","0","https://x.com/gojobabi/status/1795104431396061594","4547577854","gojobabi"
"1795103293774905644","Mon May 27 14:42:31 +0000 2024","1","Maaf sy rasa mcm boleh mouth to mouth breathing ventilation je. Sbb ada peep n pip jgk. Tiberghhhhh!","1795103293774905644","","","in","Canada/KualaLumpur","0","0","0","https://x.com/MZaeed94/status/1795103293774905644","735457721055629312","MZaeed94"
"1795102708711473494","Mon May 27 14:40:11 +0000 2024","0","Baru beres pulang RS jdi baru sempet nyariin anak ini. Kok gelagatnya kek lgi sakit trnyata susah pip pdhl sabtu masih gpp https://t.co/YemC1imBZL","1795102708711473494","https://pbs.twimg.com/media/GOl8Y6naQAAmsii.jpg","","in","","0","0","0","https://x.com/Mvsyah/status/1795102708711473494","1386360905772920837","Mvsyah"
"1795101696911200268","Mon May 27 14:36:10 +0000 2024","0","bankers hari ini emang definisi pembantaian karna dibantai pip","1795101696911200268","","","in","","0","0","0","https://x.com/gladtoodle_/status/1795101696911200268","1431481667605057537","gladtoodle_"
"1795094469559062560","Mon May 27 14:35:23 +0000 2024","1","@kochengfs Terus perbanyak minum airnya kalo gamau bisa bantu disuapin pake spuit juga. Kurangi faktor2 yg bikin dia stres (birahi kucing lain berisik2). Rutin bersihkan litter box dan pasirnya karena pasir (yg paling sering) itu bisa jadi jalan masuk bakteri ke dalam saluran pip kucing","1795101498742878548","","cokoretocodisco","in","","0","1","0","https://x.com/cokoretocodisco/status/1795101498742878548","1479733015425142788","cokoretocodisco"
"1795100926912462884","Mon May 27 14:33:06 +0000 2024","0","cara kerja semesta misterius bgt yaaaa","1795100926912462884","","","in","","0","0","0","https://x.com/advocathoes/status/1795100926912462884","1253437271308525568","advocathoes"
"1795100402557362176","Mon May 27 14:31:31 +0000 2024","0","Semangat Pip. 15 tugas menanti di rumah ","1795100526893236342","","blueredonce","in","Hell-a pretty","0","0","0","https://x.com/blueredonce/status/1795100526893236342","1427972983801335809","blueredonce"
"1795094469559062560","Mon May 27 14:28:10 +0000 2024","0","@kochengfs bolak balik LB tapi pipnya dikit. selama masih mau makan aktif pip gk ada darah berarti kemungkinan masih tahap awal belum perlu OP. cukup pake obat. umumnya vet nyaranin dikasih cystaid 2x sehari ganti pakan ke urinary minimal banget selama 3 bulan. pastiin air minum mateng","1795099683469103237","","kochengfs","in","Neo City, 5HINee World","0","0","0","https://x.com/Chocoren02/status/1795099683469103237","286556040","Chocoren02"
"1795029383167480255","Mon May 27 14:27:52 +0000 2024","0","@apipgavi_ Bener pip sama kayak follower lu ga nambah ","1795099609687060958","","apipgavi_","in","","0","0","0","https://x.com/Kyymaaxx/status/1795099609687060958","1524229459271815169","Kyymaaxx"
"1795099499796316307","Mon May 27 14:27:26 +0000 2024","3","Alhamdulillah kelas kalini ditutup dgn signal teragung 100 pips https://t.co/afNf9O4WVt","1795099499796316307","https://pbs.twimg.com/media/GOl5ej5akAEleAO.jpg","","in","Kedah, Malaysia","0","0","0","https://x.com/syahirzuhairi/status/1795099499796316307","745165242","syahirzuhairi"
"1795040147278364960","Mon May 27 14:25:45 +0000 2024","1","@bemeeek udh kek tumbler ana","1795099075554988187","","bemeeek","in","","0","1","0","https://x.com/pipraapip/status/1795099075554988187","1322524095402012673","pipraapip"
"1795094469559062560","Mon May 27 14:21:43 +0000 2024","3","@kochengfs Gejala nya kaya mau pipis jongkok gt dia tapi susah ga keluar apa apa. Awal penyembuhannya langsung biasa aja sih pip nya lancar kak. Trus aku langsung ganti dryfood ke urinary sama di selingin makanan basah","1795098058692100429","","kochengfs","in","","0","0","0","https://x.com/itisagurl/status/1795098058692100429","1203695069645037568","itisagurl"
"1795097694735610223","Mon May 27 14:20:16 +0000 2024","0","saking saltingnya langsung matiin telfon TP MALAH DITINGGAL TDR gmn sie....","1795097694735610223","","","in","","0","0","0","https://x.com/MisiiLewat/status/1795097694735610223","626199300","MisiiLewat"
"1795092186901381244","Mon May 27 14:19:16 +0000 2024","0","@jo_sooji Tapi bener si pip masa abis komen tiba-tiba ilang repnya. Giliran di close terus liat lagi baru ada","1795097443559756123","","jo_sooji","in","","0","1","0","https://x.com/Sipbos2/status/1795097443559756123","1172503660183478273","Sipbos2"
"1795095850378477692","Mon May 27 14:12:56 +0000 2024","0","gajelas","1795095850378477692","","","in","","0","0","0","https://x.com/pip0uo/status/1795095850378477692","1775802062716194816","pip0uo"
"1795095482743628098","Mon May 27 14:11:29 +0000 2024","0","Sekalian spi ipi uang pangkal dan sejenisnya pak ","1795095482743628098","","","in","","0","0","0","https://x.com/MRHahahayuk/status/1795095482743628098","1593627340495802368","MRHahahayuk"
"1795094002846330900","Mon May 27 14:05:36 +0000 2024","0","Diskaun 20 pips sebab lama sangat hahahha. Emosi! https://t.co/WExbBRaUr4","1795094002846330900","https://pbs.twimg.com/media/GOl0e2-bQAEGJKx.jpg","","in","Birmingham, England","0","0","0","https://x.com/megatahmadkayl/status/1795094002846330900","1740739539734564864","megatahmadkayl"
